Rede,Bairro,Endereço,Região,CEP,Cidade,Tipo de recarga,Tipo de Estabelecimento,Estabelecimento,Tipo de Atendimento
REDE PONTO CERTO,JARDIM PERI,"RUA JOAO OLIVEIRA SALGADO,135",ZONA NORTE,02676-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,MANOOS,PÚBLICO
REDE PONTO CERTO,JARDIM PLANALTO,"AVENIDA DOUTOR FREDERICO MARTINS DA COSTA CARVALHO,917",ZONA LESTE,03984-140,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,LAURINDO ALEIXO DA SILVA,PÚBLICO
REDE PONTO CERTO,VILA TIRADENTES,"RUA DOUTOR ARMANDO DE ALCANTARA, 61",ZONA OESTE,05368-120,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,MICRODRIVE INFORMATICA,PÚBLICO
REDE PONTO CERTO,VILA QUINTANA,"RUA SAO ROQUE DO PARAGUACU,344",ZONA SUL,04837-150,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,PARAGUACU UTILIDADES,PÚBLICO
REDE PONTO CERTO,JARDIM PERI,"RUA INDIO PERI,983",ZONA NORTE,02632-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,PADARIA/PANIFICADORA/LANCHONETE,MICA PASTEL,PÚBLICO
REDE PONTO CERTO,JARDIM CAMARGO NOVO,"RUA TOME DIAS LACO,259",ZONA LESTE,08121-300,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,BOM GOSTO,PÚBLICO
REDE PONTO CERTO,CANGAIBA,"AVENIDA CANGAIBA,5100",ZONA LESTE,03712-007,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,ATELIE CAMI ACESSORIOS,PÚBLICO
REDE PONTO CERTO,JARDIM PERI,"RUA DOUTOR ARAUJO CASTRO, 22",ZONA NORTE,02649-010,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,BAR,DARLAN DRINKS,PÚBLICO
REDE PONTO CERTO,JARDIM SANTO ELIAS,"AVENIDA ELISIO CORDEIRO DE SIQUEIRA,1804",ZONA OESTE,05136-001,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,BANCA,BANCA DE JORNAL DO ALEX,PÚBLICO
REDE PONTO CERTO,COLONIA (ZONA LESTE),"RUA PROFESSOR HASEGAWA, S/N",ZONA LESTE,08260-090,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,LOJA - ROUPA/CALCADOS,E LOOKS BOUTIQUE E ACESSORIOS,PÚBLICO
REDE PONTO CERTO,VILA ARAPUA,"RUA ERMINIA CHIMENTI,277",ZONA SUL,04257-230,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,PONTO DO ACAI,PÚBLICO
REDE PONTO CERTO,SAO MIGUEL PAULISTA,"AVENIDA MARECHAL TITO,2677",ZONA LESTE,08022-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,WII CELL,PÚBLICO
REDE PONTO CERTO,JARDIM AIMORE,"RUA RAFAEL CORREIA DA SILVA,26",ZONA LESTE,08110-350,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,TABACARIA RN,PÚBLICO
REDE PONTO CERTO,JARDIM JAQUELINE,"RUA ALESSANDRO BIBIENA,125",ZONA OESTE,05529-020,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,DIVINA BEAUT,PÚBLICO
REDE PONTO CERTO,JARDIM GUARANI,"RUA ITAMBE DO MATO DENTRO,908",ZONA NORTE,02851-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,KENEDY TEC,PÚBLICO
REDE PONTO CERTO,JARDIM FIGUEIRA GRANDE,"AVENIDA GUARAPIRANGA,5252",ZONA SUL,04915-065,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,AUTO ESCOLA,NOVA GUARAPIRANGA,PÚBLICO
REDE PONTO CERTO,IPIRANGA,"R. COMANDANTE TAYLOR,349",ZONA SUL,04218-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,BAZAR,MF UTILIDADES,PÚBLICO
REDE PONTO CERTO,VILA MALUF,"RUA VEREADOR JOAO BATISTA FITIPALDI,109",GRANDE SÃO PAULO,08685-190,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,EMPRESA,AUTOPASS,PÚBLICO
REDE PONTO CERTO,CHACARA SANTANA,"RUA FRANCISCO XAVIER DE SALES,168",ZONA SUL,05830-250,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,PADARIA/PANIFICADORA/LANCHONETE,SV CONVENIENCIAS PAES E DOCES,PÚBLICO
REDE PONTO CERTO,PARQUE CISPER,"RUA CAICARA DO RIO DO VENTO,161",ZONA LESTE,03817-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,SERVICOS,ESPACO LAFEMME.,PÚBLICO
REDE PONTO CERTO,JARDIM DAS OLIVEIRAS,"AVENIDA CORREGO TIJUCO PRETO, 449",ZONA LESTE,08122-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,LOJA - ROUPA/CALCADOS,MILA MODAS,PÚBLICO
REDE PONTO CERTO,JARDIM BOA VISTA (ZONA OESTE),"RUA ROBERTO ROBINSON,34",ZONA OESTE,05584-050,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,PADARIA/PANIFICADORA/LANCHONETE,CELESTES LANCHONETE,PÚBLICO
REDE PONTO CERTO,VILA NOVA YORK,"AVENIDA ARRAIAS DO ARAGUAIA,23",ZONA LESTE,03480-080,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,BAR,BAR E MERCEARIA GOMES,PÚBLICO
REDE PONTO CERTO,JARDIM ALEGRIA,"AV. OURO PRETO,1490",GRANDE SÃO PAULO,07985-300,FRANCISCO MORATO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL-DIARIO-LIVRE-TAXA CADASTRO,MERCEARIA/MERCADO,BAR E MERCARIA SAO JOSE,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA WENCESLAU BRAS,138",CENTRO,01016-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,TORZILLO LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA SANTO AMARO,544",CENTRO,01315-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA KAMPAI,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA MARIA PAULA,74",CENTRO,01319-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,DEL REY LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"R SETE DE ABRIL,210",CENTRO,01044-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,SETE DE ABRIL LOTERICO,PÚBLICO
CASAS LOTERICAS,CENTRO,"R BARAO DE ITAPETININGA,236",CENTRO,01042-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,BARAO LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"R. QUINTINO BOCAIUVA,201",CENTRO,01004-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MARCO ZERO,PÚBLICO
CASAS LOTERICAS,CENTRO,"R JOSE BONIFACIO,130",CENTRO,01003-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,RIQUEZA LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"R SETE DE ABRIL,111",CENTRO,01043-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,PAP CENTER LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA PRESTES MAIA,241",CENTRO,01013-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,GALERIA DA SORTE,PÚBLICO
CASAS LOTERICAS,CENTRO,"R MARTINS FONTES,280",CENTRO,01050-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MARTINS FONTES LOTS LTDA,PÚBLICO
CASAS LOTERICAS,CENTRO,"R LIBERO BADARO,646",CENTRO,01008-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,TREVO DA SORTE,PÚBLICO
CASAS LOTERICAS,CENTRO,"AV PRESTES MAIA,351",CENTRO,01031-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,CASA LOTERICA ESTRELA DE BERTI,PÚBLICO
CASAS LOTERICAS,CENTRO,"R BARAO DE DUPRAT,315",CENTRO,01023-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA 25 DE MARCO,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA DOM JOSE DE BARROS,59",CENTRO,01038-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,DAUVEL LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"R  BARAO DE ITAPETININGA,37",CENTRO,01042-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,NOVA BARÃO LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA DA QUITANDA,145",CENTRO,01012-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,METROPOLE,PÚBLICO
CASAS LOTERICAS,CENTRO,"AV DO ESTADO TERMINAL PQ D PED,SN",CENTRO,01025-020,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,M C LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA CORONEL XAVIER DE TOLEDO,58",CENTRO,01048-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,GM LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"PRACA DA REPUBLICA,177",CENTRO,01045-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,NOVA REPUBLICA,PÚBLICO
CASAS LOTERICAS,CENTRO,"R 24 DE MAIO,95",CENTRO,01041-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,ACCETTA LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"R. BOA VISTA,161",CENTRO,01014-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,GAIOLA DOURADA,PÚBLICO
CASAS LOTERICAS,CENTRO,"R. CAVALHEIRO BASILIO JAFET,187",CENTRO,01022-020,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MERCADAO LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"PRACA DR. JOAO MENDES,161",CENTRO,01501-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,JALUCREI LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"R. QUINZE DE NOVEMBRO,41",CENTRO,01013-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,XV DE NOVEMBRO LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA QUIRINO DE ANDRADE,119",CENTRO,01049-010,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,R C T,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA DR. MIGUEL COUTO,35",CENTRO,01008-010,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,ROMANO LOTERIAS,PÚBLICO
CASAS LOTERICAS,CENTRO,"RUA DO AROUCHE,50A",CENTRO,01219-001,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,L AROUCHE LOTERIAS,PÚBLICO
CASAS LOTERICAS,JARDIM PAULISTANO,"AVENIDA BRIGADEIRO FARIA LIMA,1827",CENTRO,01452-001,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,VITRINE LOTERIAS LTDA ME,PÚBLICO
CASAS LOTERICAS,VILA GUILHERME,"AV JOAQUINA RAMALHO,340",ZONA NORTE,02065-010,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MAGUI LOTERIAS,PÚBLICO
CASAS LOTERICAS,J ARICANDUVA,"AV ARICANDUVA - WAL MART ARICA,5555",ZONA LESTE,03527-905,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,ARTE EM JOGAR,PÚBLICO
CASAS LOTERICAS,ACLIMACAO,"AV ACLIMACAO,833",CENTRO,01531-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA G3 ACLIMACAO,PÚBLICO
CASAS LOTERICAS,VILA PENTEADO,"AV DEPUTADO CANTIDIO SAMPAIO,1303",ZONA NORTE,02866-185,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA PLUS,PÚBLICO
CASAS LOTERICAS,LAUZANE PAULISTA,"RUA TAVANNES,389",ZONA NORTE,02443-090,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,TORICO LOTERIAS,PÚBLICO
CASAS LOTERICAS,LAUZANE PAULISTA,"AV CONSELHEIRO MOREIRA DE BARR,4222",ZONA NORTE,02430-002,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,TORICO LOTERIAS,PÚBLICO
CASAS LOTERICAS,PARQUE BRASIL,"AV DONA BELMIRA MARIN,3917",ZONA SUL,04846-010,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,COCAIA  LOTERIAS,PÚBLICO
CASAS LOTERICAS,VILA FRANCA,"AV SILVIO RIBEIRO ARAGAO,777",ZONA SUL,05776-510,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,SORTE MINHA LOTERIAS,PÚBLICO
CASAS LOTERICAS,BELA VISTA,"AV. PAULISTA,2064",CENTRO,01310-200,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MAXI LOTERIAS,PÚBLICO
CASAS LOTERICAS,IPIRANGA,"RUA SILVA BUENO,2109",ZONA SUL,04208-052,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,APOSTA LOTERICA,PÚBLICO
CASAS LOTERICAS,ITAIM BIBI,"R JOAQUIM FLORIANO,130",ZONA SUL,04534-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,BIBILHOES,PÚBLICO
CASAS LOTERICAS,ALTO IPIRANGA,"R VERGUEIRO,6409",ZONA SUL,04273-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA RAINHA DA SORTE,PÚBLICO
CASAS LOTERICAS,SAUDE,"AV DO CURSINO,2568",ZONA SUL,04132-002,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,SHOW DE METEOROS LOTERIAS,PÚBLICO
CASAS LOTERICAS,JARDIM DA SAUDE,"AV. RICARDO JAFET,1501",ZONA SUL,04260-020,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA RICARDO JAFET,PÚBLICO
CASAS LOTERICAS,INDIANOPOLIS,"AV IBIRAPUERA 3103 PISO MOEMA,3103",ZONA SUL,04029-902,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,SORTECENTER,PÚBLICO
CASAS LOTERICAS,JD PAULISTA,"RUA PAMPLONA,1704",CENTRO,01405-002,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,ESTADOS UNIDOS,PÚBLICO
CASAS LOTERICAS,AEROPORTO - HIPER - EXTRA,"AV WASHINGTON LUIZ,5859",ZONA SUL,04627-004,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,SECULO XXI,PÚBLICO
CASAS LOTERICAS,PLANALTO PAULISTA,"RUA STA GENEROSA,80",ZONA SUL,04042-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,NUMERO HUM,PÚBLICO
CASAS LOTERICAS,VILA MARIANA,"RUA DOMINGOS DE MORAES,2564",ZONA SUL,04036-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,SANTA CRUZ LOTERIAS,PÚBLICO
CASAS LOTERICAS,PARAISO,"AV BERNARDINO DE CAMPOS,98",ZONA SUL,04004-040,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA BERNARDINO GANHADOR,PÚBLICO
CASAS LOTERICAS,PINHEIROS,"RUA GALENO DE ALMEIDA,187",ZONA OESTE,05410-030,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA LADY LUCK,PÚBLICO
CASAS LOTERICAS,BELA VISTA,"AV PAULISTA,648",CENTRO,01310-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,AMARELINHO DA SORE LOTERIAS,PÚBLICO
CASAS LOTERICAS,BELA VISTA,"RUA CARLOS SAMPAIO,369",CENTRO,01333-021,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA CARLOS SAMPAIO MMC,PÚBLICO
CASAS LOTERICAS,WALL MART  LOJA 01,"AV JABAQUARA,2979",ZONA SUL,04045-004,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTCA MORUMBY,PÚBLICO
CASAS LOTERICAS,CERQUEIRA CESAR,"RUA AUGUSTA,2690",CENTRO,01412-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,OSCAR FREIRE,PÚBLICO
CASAS LOTERICAS,PINHEIROS,"AV. REBOUCAS,3970",ZONA OESTE,05402-600,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LIA LOTS,PÚBLICO
CASAS LOTERICAS,PINHEIROS,"R TEODORO SAMPAIO,1704",ZONA OESTE,05406-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,GALERIA,PÚBLICO
CASAS LOTERICAS,BELA VISTA,"AV BRIG LUIS ANTONIO,2013",CENTRO,01317-002,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MEGA EXTRA LOTERIAS,PÚBLICO
CASAS LOTERICAS,CERQUEIRA CESAR,"AV PAULISTA,807",CENTRO,01311-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,SORTE PAULISTA,PÚBLICO
CASAS LOTERICAS,CERQUEIRA CESAR,"AV PAULISTA,1471",CENTRO,01311-200,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MONTE CARLO,PÚBLICO
CASAS LOTERICAS,VILA MARIANA,"AVENIDA CONSELHEIRO RODRIGUES,127",ZONA SUL,04014-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,PARAISO DA SORTE,PÚBLICO
CASAS LOTERICAS,ITAIM BIBI,"AV PRES JUSCELINO KUBITSCHEK,2041",ZONA SUL,04543-011,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA APOSTA DA SORTE,PÚBLICO
CASAS LOTERICAS,VILA OLÍMPIA,"AVENIDA DOUTOR CARDOSO DE MELO,1671",ZONA SUL,04553-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,BOLAO PREMIADO,PÚBLICO
CASAS LOTERICAS,VILA GUSTAVO,"AV NOSSA SENHORA DO LORETO,719",ZONA NORTE,02219-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA ESTRELA,PÚBLICO
CASAS LOTERICAS,BELA VISTA,"RUA TREZE DE MAIO,1947",CENTRO,01327-900,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,PATIO PAULISTA LOTERIAS,PÚBLICO
CASAS LOTERICAS,CERQUEIRA CESAR,"AV PAULISTA,1230",CENTRO,01310-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,CIDADE DA SORTE,PÚBLICO
CASAS LOTERICAS,CONSOLACAO,"RUA DA CONSOLACAO,2288",CENTRO,01302-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,SANTA SORTE,PÚBLICO
CASAS LOTERICAS,BARRA FUNDA,"RUA DO BOSQUE,1589",CENTRO,01136-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MILANO LOTERIAS LTDA,PÚBLICO
CASAS LOTERICAS,JARDIM PAULISTA,"ALAMEDA JAU,1565",CENTRO,01420-006,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,A SORTE LOTERIAS,PÚBLICO
CASAS LOTERICAS,SANTO AMARO,"AV SANTO AMARO,2197",ZONA SUL,04505-004,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA SANTO AMARO DA SORTE,PÚBLICO
CASAS LOTERICAS,MOEMA,"AV IBIRAPUERA,3068",ZONA SUL,04028-002,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,BLANCO LOTERIAS,PÚBLICO
CASAS LOTERICAS,INTERLAGOS,"AV INTERLAGOS,2501",ZONA SUL,04661-200,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,CASA DA SORTE,PÚBLICO
CASAS LOTERICAS,MOOCA,"R DA MOOCA,3369",ZONA LESTE,03181-020,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA DO LOBO,PÚBLICO
CASAS LOTERICAS,BELEM,"RUA BELEM,182",ZONA LESTE,03057-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,BETA BELEM,PÚBLICO
CASAS LOTERICAS,BRAS,"R DOMINGOS PAIVA S/N LJ 5B,0",ZONA LESTE,03043-070,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MONSENHOR LOTERIAS,PÚBLICO
CASAS LOTERICAS,BELEM,"R. SILVA JARDIM,40",ZONA LESTE,03057-070,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LOTERICA MAO SANTA,PÚBLICO
CASAS LOTERICAS,SANTA EFIGENIA,"AV. PRESTES MAIA,663",CENTRO,01031-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,PARADA FEDERAL LOTERIAS,PÚBLICO
CASAS LOTERICAS,SANTA EFIGENIA,"AV. CASPER LIBERO,551",CENTRO,01033-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LUZ DA SORTE GRANDE,PÚBLICO
CASAS LOTERICAS,MOOCA,"R.VISCONDE DE LAGUNA,102",ZONA LESTE,03112-110,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,CASA LUNO,PÚBLICO
CASAS LOTERICAS,MOOCA,"R JAVARI,403",ZONA LESTE,03112-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,MOOCA LOTERIA ESPORTIVA LTDA M,PÚBLICO
CASAS LOTERICAS,MOOCA,"RUA CANUTO SARAIVA,398",ZONA LESTE,03113-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,SAO RAFAEL,PÚBLICO
CASAS LOTERICAS,SANTA CECILIA,"PRACA MARECHAL DEODORO,225",CENTRO,01150-011,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,CHEGO LA,PÚBLICO
CASAS LOTERICAS,VILA PRUDENTE,"PCA PADRE DAMIAO,42",ZONA LESTE,03126-050,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE- - -MENSAL,LOTERICA,LARGO DA SORTE,PÚBLICO
